,two_year_recid,race,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_days_from_compas,is_recid,is_violent_recid,v_decile_score,start,end,event,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,c_charge_degree_F,c_charge_degree_M,type_of_assessment_Risk of Recidivism,score_text_High,score_text_Low,score_text_Medium,v_type_of_assessment_Risk of Violence
452,1.0,0.0,0.07692307692307693,0.0,1.0,0.0,0.058823529411764705,0.05263157894736842,0.0,1.0,1.0,0.8888888888888888,0.11904761904761904,0.11139240506329115,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
453,0.0,0.0,0.13846153846153847,0.0,0.4545454545454546,0.0,0.0,0.07894736842105263,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.0,0.39746835443037976,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
454,1.0,0.0,0.046153846153846156,0.0,0.6363636363636364,0.0,0.058823529411764705,0.0,0.00010542962572482868,1.0,1.0,0.5555555555555556,0.0,0.45485232067510545,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
455,0.0,0.0,0.2153846153846154,0.0,0.2727272727272727,0.0,0.0,0.05263157894736842,0.004638903531892462,0.0,0.0,0.0,0.0,0.7316455696202532,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
456,0.0,0.0,0.2,0.0,0.7272727272727273,0.0,0.0,0.13157894736842105,0.00010542962572482868,0.0,0.0,0.3333333333333333,0.008928571428571428,0.09282700421940929,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
457,0.0,0.0,0.27692307692307694,0.0,0.5454545454545455,0.125,0.0,0.10526315789473684,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.001488095238095238,0.7746835443037975,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
458,0.0,0.0,0.27692307692307694,0.0,0.5454545454545455,0.0,0.0,0.02631578947368421,0.05861887190300474,0.0,0.0,0.4444444444444445,0.0,0.7924050632911392,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
459,0.0,1.0,0.5384615384615384,0.0,0.18181818181818182,0.0,0.0,0.05263157894736842,0.00021085925144965736,0.0,0.0,0.0,0.0,0.8970464135021098,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
460,0.0,0.0,0.046153846153846156,0.05,1.0,0.0,0.0,0.05263157894736842,0.028782287822878228,0.0,0.0,0.8888888888888888,0.0,0.6810126582278482,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
461,1.0,0.0,0.23076923076923073,0.0,0.8181818181818182,0.0,0.0,0.10526315789473684,0.058724301528729574,1.0,1.0,0.5555555555555556,0.0,0.189873417721519,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
462,0.0,0.0,0.15384615384615385,0.0,0.4545454545454546,0.0,0.0,0.05263157894736842,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.00744047619047619,0.8953586497890296,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
463,0.0,0.0,0.09230769230769231,0.0,0.6363636363636364,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.3333333333333333,0.0,0.7780590717299578,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
464,0.0,0.0,0.4,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.0,0.0,0.3721518987341772,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
465,0.0,0.0,0.4307692307692308,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.9518987341772153,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
466,0.0,0.0,0.29230769230769227,0.0,0.36363636363636365,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.4444444444444445,0.001488095238095238,0.9308016877637131,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
467,1.0,0.0,0.13846153846153847,0.0,0.8181818181818182,0.125,0.0,0.2631578947368421,0.0,1.0,1.0,0.6666666666666665,0.0,0.0050632911392405056,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
468,0.0,1.0,0.3384615384615385,0.0,0.2727272727272727,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.0,0.001488095238095238,0.9645569620253165,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
469,0.0,1.0,0.5384615384615384,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.0007380073800738007,0.0,0.0,0.0,0.0,0.6253164556962025,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
470,0.0,0.0,0.12307692307692308,0.0,0.6363636363636364,0.125,0.0,0.21052631578947367,0.005482340537691091,0.0,0.0,0.5555555555555556,0.0,0.7080168776371308,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
471,0.0,0.0,0.15384615384615385,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.0,0.6649789029535865,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
472,0.0,0.0,0.07692307692307693,0.0,0.4545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444445,0.0,0.6582278481012659,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
473,0.0,1.0,0.4307692307692308,0.0,0.8181818181818182,0.0,0.0,0.05263157894736842,0.00010542962572482868,0.0,0.0,0.0,0.02827380952380952,0.12405063291139241,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
474,1.0,0.0,0.29230769230769227,0.0,0.18181818181818182,0.0,0.0,0.13157894736842105,0.002952029520295203,1.0,1.0,0.1111111111111111,0.0,0.10717299578059072,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
475,0.0,0.0,0.4,0.0,0.18181818181818182,0.0,0.058823529411764705,0.02631578947368421,0.053031101739588825,0.0,0.0,0.0,0.0,0.9164556962025316,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
476,0.0,0.0,0.41538461538461535,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.001488095238095238,0.9004219409282701,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
477,0.0,0.0,0.06153846153846154,0.0,0.5454545454545455,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.6666666666666665,0.0,0.057383966244725734,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
478,1.0,1.0,0.12307692307692308,0.0,0.2727272727272727,0.0,0.0,0.02631578947368421,0.0,1.0,1.0,0.2222222222222222,0.023809523809523808,0.1789029535864979,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
479,0.0,1.0,0.676923076923077,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.002976190476190476,0.9924050632911393,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
480,0.0,0.0,0.09230769230769231,0.0,1.0,0.0,0.0,0.02631578947368421,0.000632577754348972,0.0,0.0,0.4444444444444445,0.0,0.08270042194092828,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
481,0.0,1.0,0.046153846153846156,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.4444444444444445,0.0,0.989029535864979,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
482,1.0,1.0,0.1076923076923077,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,1.0,1.0,0.2222222222222222,0.0,0.2869198312236287,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
483,0.0,1.0,0.7692307692307693,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.002976190476190476,0.9940928270042194,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
484,0.0,1.0,0.3538461538461538,0.0,0.2727272727272727,0.0,0.0,0.05263157894736842,0.004955192409066948,0.0,0.0,0.1111111111111111,0.0,0.649789029535865,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
485,0.0,1.0,0.046153846153846156,0.0,0.36363636363636365,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.5555555555555556,0.0,0.949367088607595,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
486,0.0,0.0,0.29230769230769227,0.0,0.36363636363636365,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.0,0.001488095238095238,0.6641350210970465,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
487,0.0,0.0,0.06153846153846154,0.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444445,0.0,0.7341772151898734,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
488,0.0,1.0,0.36923076923076925,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.0,0.0,0.9763713080168777,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
489,0.0,0.0,0.46153846153846156,0.0,0.6363636363636364,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.001488095238095238,0.9240506329113924,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
490,0.0,1.0,0.41538461538461535,0.0,0.18181818181818182,0.0,0.0,0.02631578947368421,0.01117554032683184,0.0,0.0,0.0,0.0,0.769620253164557,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
491,1.0,0.0,0.07692307692307693,0.0,0.9090909090909092,0.0,0.058823529411764705,0.15789473684210525,0.00010542962572482868,1.0,1.0,0.7777777777777777,0.010416666666666666,0.01687763713080169,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
492,0.0,0.0,0.09230769230769231,0.0,0.8181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.6666666666666665,0.001488095238095238,0.9189873417721519,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
493,0.0,0.0,0.16923076923076924,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.0,0.3991561181434599,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
494,0.0,0.0,0.09230769230769231,0.0,0.36363636363636365,0.0,0.0,0.0,0.000316288877174486,0.0,0.0,0.3333333333333333,0.0,0.8329113924050633,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
495,0.0,0.0,0.49230769230769234,0.0,0.9090909090909092,0.0,0.0,0.2894736842105263,0.0,0.0,0.0,0.5555555555555556,0.002976190476190476,0.7881856540084389,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
496,0.0,0.0,0.07692307692307693,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9468354430379747,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
497,0.0,1.0,0.06153846153846154,0.0,0.5454545454545455,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.5555555555555556,0.001488095238095238,0.9966244725738397,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
498,0.0,0.0,0.27692307692307694,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.008928571428571428,0.7333333333333334,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
499,0.0,1.0,0.5384615384615384,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001488095238095238,0.310548523206751,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
500,0.0,1.0,0.09230769230769231,0.0,0.36363636363636365,0.0,0.0,0.02631578947368421,0.003900896151818661,0.0,0.0,0.2222222222222222,0.0,0.04810126582278481,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
501,0.0,0.0,0.1076923076923077,0.0,0.9090909090909092,0.0,0.0,0.02631578947368421,0.16858197153400106,0.0,0.0,0.4444444444444445,0.0,0.6902953586497891,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
502,0.0,0.0,0.8153846153846155,0.0,0.18181818181818182,0.0,0.0,0.21052631578947367,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.03571428571428571,0.8852320675105486,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
503,0.0,0.0,0.32307692307692315,0.0,0.9090909090909092,0.5,0.0,0.2631578947368421,0.31565629942013707,0.0,0.0,0.2222222222222222,0.05952380952380952,0.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
504,0.0,0.0,0.29230769230769227,0.0,0.5454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.05505952380952381,0.6835443037974684,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
505,0.0,0.0,0.16923076923076924,0.0,0.5454545454545455,0.0,0.0,0.07894736842105263,0.00010542962572482868,0.0,0.0,0.3333333333333333,0.0,0.8109704641350212,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
506,0.0,0.0,0.2615384615384616,0.0,0.7272727272727273,0.0,0.0,0.13157894736842105,0.06895097522403795,0.0,0.0,0.6666666666666665,0.0,0.9881856540084388,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
507,0.0,0.0,0.07692307692307693,0.0,1.0,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,1.0,0.0,0.6843881856540085,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
508,0.0,0.0,0.07692307692307693,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.0,0.6371308016877637,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
509,0.0,0.0,0.13846153846153847,0.0,0.7272727272727273,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.3333333333333333,0.001488095238095238,0.740084388185654,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
510,0.0,0.0,0.5384615384615384,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7763713080168777,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
511,0.0,0.0,0.07692307692307693,0.0,0.7272727272727273,0.0,0.0,0.0,0.00010542962572482868,1.0,0.0,0.6666666666666665,0.0,0.8616033755274262,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
512,0.0,0.0,0.1076923076923077,0.0,0.6363636363636364,0.0,0.0,0.15789473684210525,0.00010542962572482868,1.0,0.0,0.4444444444444445,0.00744047619047619,0.440506329113924,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
513,0.0,0.0,0.07692307692307693,0.0,0.4545454545454546,0.0,0.0,0.05263157894736842,0.00010542962572482868,0.0,0.0,0.5555555555555556,0.0,0.18565400843881857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
514,1.0,0.0,0.13846153846153847,0.0,0.9090909090909092,0.0,0.0,0.10526315789473684,0.0,1.0,1.0,0.6666666666666665,0.0,0.18143459915611815,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
515,0.0,0.0,0.12307692307692308,0.0,0.36363636363636365,0.0,0.0,0.05263157894736842,0.011280969952556669,0.0,0.0,0.3333333333333333,0.0,0.7620253164556963,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
516,0.0,0.0,0.16923076923076924,0.0,0.4545454545454546,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.002976190476190476,0.6430379746835444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
517,0.0,0.0,0.15384615384615385,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.909704641350211,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
518,0.0,0.0,0.2,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.7772151898734178,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
519,0.0,1.0,0.1076923076923077,0.0,0.2727272727272727,0.0,0.0,0.0,0.000316288877174486,0.0,0.0,0.2222222222222222,0.0,0.8759493670886076,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
520,0.0,1.0,0.44615384615384623,0.0,0.18181818181818182,0.0,0.0,0.0,0.00021085925144965736,0.0,0.0,0.0,0.0,0.6464135021097047,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
521,0.0,0.0,0.29230769230769227,0.0,0.2727272727272727,0.0,0.0,0.10526315789473684,0.00010542962572482868,0.0,0.0,0.0,0.0,0.11223628691983123,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
522,0.0,0.0,0.2615384615384616,0.0,0.5454545454545455,0.0,0.0,0.10526315789473684,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.001488095238095238,0.8016877637130803,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
523,1.0,1.0,0.046153846153846156,0.0,0.9090909090909092,0.25,0.058823529411764705,0.05263157894736842,0.00010542962572482868,1.0,1.0,0.7777777777777777,0.00744047619047619,0.03459915611814346,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
524,0.0,0.0,0.6,0.0,0.6363636363636364,0.0,0.0,0.2894736842105263,0.00010542962572482868,0.0,0.0,0.4444444444444445,0.20684523809523808,0.7611814345991562,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
525,0.0,1.0,0.46153846153846156,0.0,0.7272727272727273,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.3333333333333333,0.01488095238095238,0.3029535864978903,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
526,0.0,0.0,0.27692307692307694,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.005952380952380952,0.9459915611814347,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
527,0.0,0.0,0.29230769230769227,0.0,0.7272727272727273,0.0,0.0,0.07894736842105263,0.00010542962572482868,0.0,0.0,0.3333333333333333,0.040178571428571425,0.6852320675105485,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
528,0.0,1.0,0.2,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.00744047619047619,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
529,0.0,1.0,0.2,0.0,0.36363636363636365,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.1111111111111111,0.0,0.8911392405063292,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
530,1.0,0.0,0.2153846153846154,0.0,0.9090909090909092,0.0,0.058823529411764705,0.5789473684210527,0.0,1.0,1.0,1.0,0.0,0.12742616033755275,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
531,0.0,0.0,0.07692307692307693,0.0,0.4545454545454546,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.4444444444444445,0.0,0.6481012658227848,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
532,0.0,0.0,0.6923076923076924,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.0,0.7502109704641351,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
533,0.0,0.0,0.18461538461538463,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.7763713080168777,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
534,1.0,1.0,0.12307692307692308,0.0,0.5454545454545455,0.0,0.0,0.05263157894736842,0.0040063257775434895,1.0,1.0,0.3333333333333333,0.0,0.48185654008438816,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
535,0.0,1.0,0.46153846153846156,0.0,0.36363636363636365,0.0,0.0,0.05263157894736842,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.8801687763713081,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
536,0.0,1.0,0.03076923076923077,0.0,0.4545454545454546,0.0,0.11764705882352941,0.0,0.00010542962572482868,0.0,0.0,0.6666666666666665,0.0,0.6329113924050633,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
537,1.0,0.0,0.09230769230769231,0.0,0.5454545454545455,0.0,0.0,0.02631578947368421,0.0,1.0,1.0,0.3333333333333333,0.0,0.21434599156118145,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
538,0.0,0.0,0.27692307692307694,0.0,0.2727272727272727,0.0,0.0,0.02631578947368421,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.6818565400843882,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
539,0.0,0.0,1.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.0,0.001488095238095238,0.9957805907172996,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
540,0.0,1.0,0.15384615384615385,0.0,0.6363636363636364,0.0,0.0,0.05263157894736842,0.00010542962572482868,0.0,0.0,0.5555555555555556,0.0,0.7578059071729958,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
541,0.0,0.0,0.23076923076923073,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.001488095238095238,0.6784810126582279,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
542,0.0,0.0,0.32307692307692315,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.989873417721519,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
543,0.0,0.0,0.16923076923076924,0.0,0.7272727272727273,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.4444444444444445,0.0,0.7021097046413503,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
544,1.0,1.0,0.015384615384615385,0.05,0.6363636363636364,0.125,0.0,0.02631578947368421,0.010542962572482868,1.0,1.0,0.7777777777777777,0.0,0.11645569620253166,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
545,0.0,0.0,0.27692307692307694,0.0,0.7272727272727273,0.0,0.0,0.2894736842105263,0.004428044280442804,0.0,0.0,0.5555555555555556,0.0,0.7721518987341772,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
546,0.0,1.0,0.16923076923076924,0.0,0.5454545454545455,0.0,0.0,0.02631578947368421,0.17859778597785977,0.0,0.0,0.4444444444444445,0.0,0.6556962025316456,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
547,0.0,0.0,0.2615384615384616,0.0,0.6363636363636364,0.0,0.0,0.18421052631578946,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.6573839662447258,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
548,0.0,0.0,0.09230769230769231,0.0,0.36363636363636365,0.0,0.058823529411764705,0.0,0.00010542962572482868,0.0,0.0,0.2222222222222222,0.0,0.6244725738396625,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
549,0.0,1.0,0.12307692307692308,0.0,0.2727272727272727,0.0,0.0,0.0,0.00010542962572482868,0.0,0.0,0.1111111111111111,0.0,0.6514767932489451,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
550,0.0,1.0,0.12307692307692308,0.0,0.4545454545454546,0.0,0.0,0.21052631578947367,0.00010542962572482868,0.0,0.0,0.3333333333333333,0.001488095238095238,0.8050632911392406,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
551,0.0,0.0,0.5230769230769231,0.0,0.6363636363636364,0.0,0.0,0.18421052631578946,0.019504480759093307,0.0,0.0,0.0,0.0,0.7822784810126583,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
